03-May-2022 00:22:47.099452,BUY_SELL_SELL, MITH/USDT, 0.03018, MITH/BTC, 7.7e-07, BTC/USDT, 38665.81, -1.448
03-May-2022 00:22:47.908446,BUY_BUY_SELL, BTC/USDT, 38665.82, BCH/BTC, 0.00741, BCH/USDT, 286.2, -0.01
03-May-2022 00:22:48.716355,BUY_SELL_SELL, BCH/USDT, 286.3, BCH/BTC, 0.0074, BTC/USDT, 38665.81, -0.16
03-May-2022 00:22:49.537939,BUY_BUY_SELL, BTC/USDT, 38665.82, BCH/BTC, 0.00741, BCH/USDT, 286.2, -0.01
03-May-2022 00:22:50.347612,BUY_SELL_SELL, BCH/USDT, 286.3, BCH/BTC, 0.0074, BTC/USDT, 38665.81, -0.16
03-May-2022 00:22:51.156140,BUY_BUY_SELL, BTC/USDT, 38665.82, BSV/BTC, 0.0, BSV/USDT, 0.0, nan
03-May-2022 00:22:52.193607,BUY_SELL_SELL, BSV/USDT, 0.0, BSV/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:53.052098,BUY_BUY_SELL, BTC/USDT, 38665.82, REN/BTC, 7.11e-06, REN/USDT, 0.2743, -0.124
03-May-2022 00:22:53.862279,BUY_SELL_SELL, REN/USDT, 0.2744, REN/BTC, 7.09e-06, BTC/USDT, 38658.07, -0.214
03-May-2022 00:22:54.689588,BUY_BUY_SELL, BTC/USDT, 38653.14, BTT/BTC, 0.0, BTT/USDT, 0.0, nan
03-May-2022 00:22:55.515150,BUY_SELL_SELL, BTT/USDT, 0.0, BTT/BTC, 0.0, BTC/USDT, 38653.13, -100.0
03-May-2022 00:22:56.557559,BUY_BUY_SELL, BTC/USDT, 38653.14, ONG/BTC, 1.625e-05, ONG/USDT, 0.6273, -0.03
03-May-2022 00:22:57.364856,BUY_SELL_SELL, ONG/USDT, 0.6281, ONG/BTC, 1.616e-05, BTC/USDT, 38653.13, -0.651
03-May-2022 00:22:58.224335,BUY_BUY_SELL, BTC/USDT, 38653.14, FET/BTC, 6.88e-06, FET/USDT, 0.2653, -0.139
03-May-2022 00:22:59.049904,BUY_SELL_SELL, FET/USDT, 0.2655, FET/BTC, 6.86e-06, BTC/USDT, 38653.13, -0.228
03-May-2022 00:22:59.873440,BUY_BUY_SELL, BTC/USDT, 38653.14, CELR/BTC, 8.9e-07, CELR/USDT, 0.03433, -0.108
03-May-2022 00:23:00.702392,BUY_SELL_SELL, CELR/USDT, 0.03435, CELR/BTC, 8.8e-07, BTC/USDT, 38653.13, -1.075
03-May-2022 00:23:01.512824,BUY_BUY_SELL, BTC/USDT, 38653.14, MATIC/BTC, 2.8e-05, MATIC/USDT, 1.082, 0.073
03-May-2022 00:23:02.336664,BUY_SELL_SELL, MATIC/USDT, 1.083, MATIC/BTC, 2.799e-05, BTC/USDT, 38653.13, -0.202
03-May-2022 00:23:03.161257,BUY_BUY_SELL, BTC/USDT, 38653.14, ATOM/BTC, 0.0004641, ATOM/USDT, 17.93, 0.05
